"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x1317765536512724992","x1321764655220535296",2020-10-29 10:43:45,"mllz7_","@iilct <U+0627><U+0646><U+0643><U+062A><U+0645><U+064A> <U+064A><U+0627><U+063A><U+064A><U+0648><U+0631><U+0647>","Twitter for iPhone",14,"x1321764536089776128","x1310997146007728130","iilct",FALSE,FALSE,0,0,0,0,,,,,,,,,,,,,,"x1310997146007728130","iilct","ar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/mllz7_/status/1321764655220535296","TheM",,"<U+0623><U+062A><U+062D><U+0633><U+0628><U+064F> <U+0627><U+0644><U+0646><U+0651><U+0627><U+0633> <U+0628><U+0627><U+0644><U+0623><U+0639><U+0630><U+0627><U+0631> <U+062A><U+064F><U+0631><U+062C><U+0639><U+0647><U+0645><U+061F>",,FALSE,197,173,0,2971,154,2020-10-18 09:52:51,FALSE,,,,"https://pbs.twimg.com/profile_banners/1317765536512724992/1603109806","","http://pbs.twimg.com/profile_images/1320886297616068610/NB_ezu8t_normal.jpg"
"x942482182773313543","x1321764655212208129",2020-10-29 10:43:45,"LucasSunshine_","DIRECT. Attaque au couteau à Nice : trois morts, un suspect interpellé
<U+0001F449> https://t.co/5dqB2MBUMv https://t.co/1XzCsERLUC","Mobile Web (M2)",,,,,FALSE,TRUE,0,0,0,0,,,"l.leparisien.fr/h6no","https://t.co/5dqB2MBUMv","https://l.leparisien.fr/h6no","http://pbs.twimg.com/media/ElfZ2rXXEAEP7hX.jpg","https://t.co/1XzCsERLUC","https://twitter.com/le_Parisien/status/1321764551503859712/photo/1","photo","http://pbs.twimg.com/media/ElfZ2rXXEAEP7hX.jpg","https://t.co/1XzCsERLUC","https://twitter.com/le_Parisien/status/1321764551503859712/photo/1",,"x38142665","le_Parisien","fr",,,,,,,,,,,,,,,,"x1321764551503859712","DIRECT. Attaque au couteau à Nice : trois morts, un suspect interpellé
<U+0001F449> https://t.co/5dqB2MBUMv https://t.co/1XzCsERLUC",2020-10-29 10:43:20,"Nonli",1,2,"x38142665","le_Parisien","Le Parisien",2665473,841,433625,"Paris, France","L’actualité qui vous concerne, par @le_Parisien. Abonnez-vous pour 7,99 €/mois pour nous lire en intégralité <U+27A1><U+FE0F> https://abonnement.leparisien.fr",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/LucasSunshine_/status/1321764655212208129","Lucas Sunshine","Belgique","Salut c'est moi Lucas, je vous propose des live-tweets sur des émissions TV ! Déteste mon frère @ZweeKANML, amoureux @LionaLucas <U+2764> @LucasSunshineLT","https://www.youtube.com/channel/UCsqzHMTKYDTJjokCFoHnJCw",FALSE,620,1191,3,171613,172397,2017-12-17 19:50:37,FALSE,,,,"https://pbs.twimg.com/profile_banners/942482182773313543/1567345388","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1269978860512313345/sXA16fJC_normal.jpg"
"x1132540672798363651","x1321764655241424896",2020-10-29 10:43:45,"55ucxdKgympzkMd","<U+6628><U+65E5><U+306E><U+30E9><U+30A4><U+30D6><U+306E><U+6700><U+521D><U+306E><U+8863><U+88C5><U+3068><U+30DB><U+30BF><U+30EB><U+30A4><U+30AB><U+30C9><U+30EC><U+30B9><U+7DBA><U+9E97><U+3084><U+3063><U+305F><U+306A>","Twitter Web App",,,,,FALSE,FALSE,0,0,0,0,,,,,,,,,,,,,,,,"ja",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/55ucxdKgympzkMd/status/1321764655241424896","<U+611F><U+60C5>6<U+53F7><U+7DDA>",,"<U+4E43><U+6728><U+5742>46&<U+65E5><U+5411><U+5742>46<U+597D><U+304D><U+306E><U+793E><U+4F1A><U+4EBA><U+3067><U+3001><U+5742><U+9053><U+3084><U+65C5><U+884C><U+3084><U+30B5><U+30C3><U+30AB><U+30FC><U+304C><U+597D><U+304D><U+3067><U+3059>!
<U+63A8><U+3057><U+30E1><U+30F3>:<U+751F><U+7530><U+7D75><U+68A8><U+82B1><U+3001><U+79CB><U+5143><U+771F><U+590F><U+3001><U+9AD8><U+5C71><U+4E00><U+5B9F><U+3001><U+677E><U+6751><U+6C99><U+53CB><U+7406><U+3001><U+6A0B><U+53E3><U+65E5><U+5948><U+3001><U+9234><U+6728><U+7D62><U+97F3><U+3001><U+6885><U+6FA4><U+7F8E><U+6CE2><U+3001><U+4F50><U+85E4><U+6953><U+3001><U+5800><U+672A><U+592E><U+5948><U+3001><U+5C71><U+4E0B><U+7F8E><U+6708>
<U+5352><U+696D><U+751F>:<U+6A4B><U+672C><U+5948><U+3005><U+672A><U+3001><U+885B><U+85E4><U+7F8E><U+5F69><U+3001><U+767D><U+77F3><U+9EBB><U+8863><U+3001><U+6DF1><U+5DDD><U+9EBB><U+8863><U+3001><U+82E5><U+6708><U+4F51><U+7F8E><U+3001><U+685C><U+4E95><U+73B2><U+9999><U+3001><U+4F0A><U+85E4><U+304B><U+308A><U+3093><U+3001><U+4F50><U+3005><U+6728><U+7434><U+5B50>
<U+65E5><U+5411><U+5742>46:<U+4F50><U+3005><U+6728><U+4E45><U+7F8E><U+3001><U+6F6E><U+7D17><U+7406><U+83DC>","https://nogi-kioizaka.hatenablog.com/",FALSE,1526,1600,2,4469,14162,2019-05-26 06:55:12,FALSE,,,,"https://pbs.twimg.com/profile_banners/1132540672798363651/1565847429","","http://pbs.twimg.com/profile_images/1319622533260271617/Rt64_f4m_normal.jpg"
"x1309722884667928578","x1321764655220486145",2020-10-29 10:43:45,"white____EYE","<U+C544> <U+C598><U+B124> <U+C720><U+B9AC><U+BC14><U+B2E5> <U+AD6C><U+ACBD><U+D558><U+B294> <U+AC70> <U+BD10><U+3160><U+3160><U+314B><U+314B><U+314B><U+314B><U+314B><U+314B><U+314B><U+314B><U+314B><U+314B><U+314B><U+314B><U+314B><U+314B> <U+C644><U+C804> <U+C544><U+AE30><U+B4E4><U+C774> <U+B530><U+B85C> Xx https://t.co/80ZNBWrObE","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,"http://pbs.twimg.com/media/EleR6XsVgAA3jHy.jpg","https://t.co/80ZNBWrObE","https://twitter.com/monnanih/status/1321685453821542400/photo/1","photo","http://pbs.twimg.com/media/EleR6XsVgAA3jHy.jpg http://pbs.twimg.com/media/EleR6XrVcAAKd4V.jpg http://pbs.twimg.com/media/EleR6XrVgAAI_dk.jpg http://pbs.twimg.com/media/EleR6XuUYAAtYii.jpg","https://t.co/80ZNBWrObE https://t.co/80ZNBWrObE https://t.co/80ZNBWrObE https://t.co/80ZNBWrObE","https://twitter.com/monnanih/status/1321685453821542400/photo/1 https://twitter.com/monnanih/status/1321685453821542400/photo/1 https://twitter.com/monnanih/status/1321685453821542400/photo/1 https://twitter.com/monnanih/status/1321685453821542400/photo/1",,"x1285570313837670404","monnanih","ko",,,,,,,,,,,,,,,,"x1321685453821542400","<U+C544> <U+C598><U+B124> <U+C720><U+B9AC><U+BC14><U+B2E5> <U+AD6C><U+ACBD><U+D558><U+B294> <U+AC70> <U+BD10><U+3160><U+3160><U+314B><U+314B><U+314B><U+314B><U+314B><U+314B><U+314B><U+314B><U+314B><U+314B><U+314B><U+314B><U+314B><U+314B> <U+C644><U+C804> <U+C544><U+AE30><U+B4E4><U+C774> <U+B530><U+B85C> Xx https://t.co/80ZNBWrObE",2020-10-29 05:29:02,"Twitter for iPhone",103,123,"x1285570313837670404","monnanih","<U+D0A4><U+AC94>",1008,71,4933,,"'*•.¸<U+2661> #Lovehyunjin <U+2661>¸.•*'",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/white____EYE/status/1321764655220486145","<U+D558><U+C580><U+C18D><U+B208><U+C379>",,"<U+C544><U+C9C1> <U+C544><U+AE30><U+D14C><U+C774><U+B77C><U+C11C> <U+CC98><U+C74C><U+BCF4><U+B294><U+AC8C> <U+B9CE><U+C74C> / <U+C2A4><U+D0A4><U+C988> <U+C774><U+C05C> <U+BAA8><U+C2B5><U+C740> <U+B9C8><U+C74C><U+C5D0> <U+B2F4><U+C544><U+B450><U+B294> <U+D3B8> / #<U+B098><U+B9CC><U+BCF4><U+B824><U+ACE0><U+C694>",,FALSE,58,66,1,801,396,2020-09-26 05:14:26,FALSE,,,,"https://pbs.twimg.com/profile_banners/1309722884667928578/1602779460","","http://pbs.twimg.com/profile_images/1320395003890298880/X1UxHaD-_normal.jpg"
"x1897549159","x1321764655228841984",2020-10-29 10:43:45,"mmivixx","<U+0E1B><U+0E23><U+0E30><U+0E01><U+0E32><U+0E28><U+0E43><U+0E2B><U+0E21><U+0E48><U+0E01><U+0E47><U+0E22><U+0E31><U+0E07><U+0E21><U+0E35><U+0E2D><U+0E22><U+0E39><U+0E48> <U+0E40><U+0E04><U+0E23><U+0E08><U+0E49><U+0E32> https://t.co/qYw07QGosI","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,"http://pbs.twimg.com/media/Ele0kKYVMAAaNn_.jpg","https://t.co/qYw07QGosI","https://twitter.com/devoteraphar/status/1321723556523253760/photo/1","photo","http://pbs.twimg.com/media/Ele0kKYVMAAaNn_.jpg","https://t.co/qYw07QGosI","https://twitter.com/devoteraphar/status/1321723556523253760/photo/1",,"x104415934","devoteraphar","th",,,,,,,,,,,,,,,,"x1321723556523253760","<U+0E1B><U+0E23><U+0E30><U+0E01><U+0E32><U+0E28><U+0E43><U+0E2B><U+0E21><U+0E48><U+0E01><U+0E47><U+0E22><U+0E31><U+0E07><U+0E21><U+0E35><U+0E2D><U+0E22><U+0E39><U+0E48> <U+0E40><U+0E04><U+0E23><U+0E08><U+0E49><U+0E32> https://t.co/qYw07QGosI",2020-10-29 08:00:26,"Twitter for iPhone",0,74,"x104415934","devoteraphar","jy.",13214,519,285150,"Cassiopeia","#<U+C720><U+B178><U+C724><U+D638> <U+0001F43B> #<U+CD5C><U+AC15><U+CC3D><U+BBFC> <U+0001F98C> #<U+B3C4><U+C601><U+0001F430> @astridsofficial<U+0001F49C> jaedo only | <U+0001F4DD> http://blog.naver.com/jamyeonnt | stream<U+0001F348> https://vo.la/tr5E9 <U+0001F9DE><U+200D><U+2642><U+FE0F> https://vo.la/AhDdi | <U+0001F515>",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/mmivixx/status/1321764655228841984","<U+0E19><U+0E49><U+0E2D><U+0E07><U+0E42><U+0E14><U+0E22><U+0E2D><U+0E07><U+0E2B><U+0E21><U+0E48><U+0E32><U+0E21><U+0E35><U+0E4A><U+0E23><U+0E49><U+0E2D><U+0E07><U+0E44><U+0E2B><U+0E49>","jaedo,binu,jokang,woosik","bisexual bipolar , both of them.",,FALSE,252,504,4,319880,4359,2013-09-23 14:49:34,FALSE,,,,"https://pbs.twimg.com/profile_banners/1897549159/1602992315","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1311495915341967360/YuHYiMGl_normal.jpg"
"x1047598367474442242","x1321764655237337088",2020-10-29 10:43:45,"BelaMussio","coração estraçalhado","Twitter for iPhone",,,,,FALSE,FALSE,0,0,0,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/BelaMussio/status/1321764655237337088","unbreakable sword","Brasil","should i stay or should i go? | quarto 19 | o lugar onde a estrela da manhã repousa | escrevendo no spirit: guia de néctar | <U+2728> engene <U+2728>","http://quartoxix.tumblr.com",FALSE,456,755,2,12159,10918,2018-10-03 21:24:49,FALSE,,,,"https://pbs.twimg.com/profile_banners/1047598367474442242/1603275059","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1313655650313003013/6KkQ8y5C_normal.jpg"
"x17127004","x1321764655224791042",2020-10-29 10:43:45,"Yussipick","Es sei zum jetzigen Zeitpunkt unmöglich, den Ausgang der Präsidentschaftswahlen in den USA zu prognostizieren, betonte Botschafter #Traina bei einer @krone_at TV ""Brennpunkt""-Diskussion in der Österreichisch-Amerikanischen Gesellschaft. 
https://t.co/4wOebDvyhO https://t.co/n8tW6E5XPf","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x86029229","usembvienna","de",,,,,,,,,,,,,,,,"x1321764127182852099","Es sei zum jetzigen Zeitpunkt unmöglich, den Ausgang der Präsidentschaftswahlen in den USA zu prognostizieren, betonte Botschafter #Traina bei einer @krone_at TV ""Brennpunkt""-Diskussion in der Österreichisch-Amerikanischen Gesellschaft. 
https://t.co/4wOebDvyhO https://t.co/n8tW6E5XPf",2020-10-29 10:41:39,"Twitter Web App",0,2,"x86029229","usembvienna","U.S. Embassy Vienna",15295,1099,21764,"1090 Vienna, Austria","Welcome to the official Twitter page of the U.S. Embassy in Vienna, Austria. Tweets from Ambassador Trevor D. Traina are signed: - TT.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Yussipick/status/1321764655224791042","Yussi","Vienna, Austria","Teaching, speaking and consulting on communication/campaigning/digital @ Pick & Barth // Initiator @aufstehnat, fmr @HillaryClinton","http://www.pickundbarth.at",FALSE,4703,4529,128,10638,6086,2008-11-03 06:36:47,FALSE,,,,"https://pbs.twimg.com/profile_banners/17127004/1429276893","http://abs.twimg.com/images/themes/theme6/bg.gif","http://pbs.twimg.com/profile_images/589055770974490624/pT2rczY5_normal.jpg"
"x946031147305390081","x1321764655228923905",2020-10-29 10:43:45,"jiminfilter_kj","J’vais peut-être enlever le petit 7 dans mon nom enfaite ...","Twitter for iPhone",,,,,FALSE,FALSE,0,0,0,0,,,,,,,,,,,,,,,,"fr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/jiminfilter_kj/status/1321764655228923905","WOOYOUNG 7","France ","#BAEKHYUN: You’re gonna be mine <U+0001F5A4>@Cal_filter Fan account",,FALSE,4277,4957,25,146752,179397,2017-12-27 14:52:56,FALSE,,,,"https://pbs.twimg.com/profile_banners/946031147305390081/1583073103","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1321480374799781889/de56zcO7_normal.jpg"
"x1318515405577719809","x1321764655228985345",2020-10-29 10:43:45,"ali89698003","@Hanmrkt Bni ekle sene","Twitter for iPhone",13,"x1321763240498601985","x1321503654298505216","Hanmrkt",FALSE,FALSE,0,0,0,0,,,,,,,,,,,,,,"x1321503654298505216","Hanmrkt","tr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ali89698003/status/1321764655228985345","ali",,,,FALSE,15,159,0,43,48,2020-10-20 11:32:49,FALSE,,,,,"","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x1259148168266240000","x1321764655212175360",2020-10-29 10:43:45,"sunnyhavenchan","mmh i think I'm gonna mute the words, it's exhausting to see all those hashtags all over my tl, I can't even see updates or tweets from groups anymore wtf","Twitter for Android",,,,,FALSE,FALSE,0,0,0,0,,,"twitter.com/i/web/status/1…","https://t.co/H3a5KAKTNI","https://twitter.com/i/web/status/1321764655212175360",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/sunnyhavenchan/status/1321764655212175360","sunny boy !!! <U+2600><U+FE0F> #8 <U+2655><U+FE0E>","Italy","#<U+CC2C><U+C774>: «<U+0001D63A><U+0001D630><U+0001D636> <U+0001D628><U+0001D636><U+0001D63A><U+0001D634> <U+0001D638><U+0001D622><U+0001D62F><U+0001D635> <U+0001D622> <U+0001D629><U+0001D636><U+0001D628>, <U+0001D625><U+0001D630><U+0001D62F>'<U+0001D635> <U+0001D63A><U+0001D630><U+0001D636>» <U+0001F9F7>





























<U+1D00><U+026A><U+0274>'<U+1D1B> <U+1D05><U+1D0F><U+1D21><U+0274> <U+1D21><U+026A><U+1D1B><U+029C> <U+026A><U+0274><U+A730><U+1D07><U+0280><U+026A><U+1D0F><U+0280><U+026A><U+1D1B><U+028F>. // <U+0001F31B><U+0001F31C> | <U+0001D69C><U+0001D691><U+0001D68E>/<U+0001D691><U+0001D68E><U+0001D69B> | 23","https://twitter.com/sunnyhavenchan/status/1303365616024334337?s=19",FALSE,614,656,3,13045,8447,2020-05-09 15:48:23,FALSE,,,,"https://pbs.twimg.com/profile_banners/1259148168266240000/1603639123","","http://pbs.twimg.com/profile_images/1320397752279457794/USebc3OF_normal.jpg"
"x1267830411138195467","x1321764655212187654",2020-10-29 10:43:45,"Savor53564015","I have embraced a whole new journey, and been blessed with a whole new family.. a kingdom.. my NINJAS. Today, I accept the role you’ve so graciously bestowed upon me
Allow me reintroduce myself to you.. I am noble, I am honourable, I am fierce, I am NENGI.. the Queen of Ninjas <U+0001F5E1> https://t.co/X8DOeXdV72","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x1256276092031315969","nengiofficial","en",,,,,,,,,,,,,,,,"x1320785665345376256","I have embraced a whole new journey, and been blessed with a whole new family.. a kingdom.. my NINJAS. Today, I accept the role you’ve so graciously bestowed upon me
Allow me reintroduce myself to you.. I am noble, I am honourable, I am fierce, I am NENGI.. the Queen of Ninjas <U+0001F5E1> https://t.co/X8DOeXdV72",2020-10-26 17:53:36,"Twitter for iPhone",21696,4601,"x1256276092031315969","nengiofficial","NENGI REBECCA HAMPSON <U+0001F451><U+0001F5E1><U+FE0F>",289189,191,3820,"Nigeria","CEO of @ShoesByFlora | Reality TV Star | BeautyQueen| Royal Ninjas<U+0001F5E1><U+FE0F>| CHILD OF GOD| Business : nengihampson@yahoo.com| IG : @nengiofficial",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Savor53564015/status/1321764655212187654","Savor",,"<U+0001F4A7><U+2764><U+FE0F>",,FALSE,2,46,0,1,3,2020-06-02 14:48:50,FALSE,,,,,"","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x1225226499130875911","x1321764655233191936",2020-10-29 10:43:45,"lieahhhhh","might not be today, might not be tomorrow but one day everything gone be alright<U+0001F98B>","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x966391003505668096","darealshanti","en",,,,,,,,,,,,,,,,"x1320369428748554240","might not be today, might not be tomorrow but one day everything gone be alright<U+0001F98B>",2020-10-25 14:19:37,"Twitter Web App",765,569,"x966391003505668096","darealshanti","A.<U+0001F90D>",1169,348,20634,,"KuttWorld<U+0001F30D><U+2764><U+FE0F>",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/lieahhhhh/status/1321764655233191936","lieahhhh!<U+0001F495>",,"<U+0001F47B>;lieahunique2019||",,FALSE,207,272,0,882,530,2020-02-06 01:15:41,FALSE,,,,"https://pbs.twimg.com/profile_banners/1225226499130875911/1590787347","","http://pbs.twimg.com/profile_images/1318277330675093504/Ne8Rqgya_normal.jpg"
"x892684706822602752","x1321764655224610816",2020-10-29 10:43:45,"burnout120","<U+30D9><U+30E8><U+30CD><U+30C3><U+30BF><U+30AC><U+30C1><U+52E2><U+3059><U+3054><U+3044>……","Twitter for iPhone",,,,,FALSE,FALSE,0,0,0,0,,,,,,,,,,,,,,,,"ja",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/burnout120/status/1321764655224610816","<U+3086><U+30FC><U+307F><U+0001F9B4>","<U+6771><U+4EAC><U+3068><U+3044><U+3046><U+304B><U+5C71><U+68A8><U+3068><U+3044><U+3046><U+304B>…","<U+307D><U+3088><U+3067><U+3059><U+3002><U+3086><U+30FC><U+307F><U+3067><U+3059><U+3002><U+611B><U+4EBA>3<U+53F7><U+3067><U+3059><U+3002><U+30A2><U+30A4><U+30B3><U+30F3><U+306F><U+3088><U+3081><U+3055><U+3093>!<U+307F><U+305A><U+307B><U+3055><U+3093><U+63A8><U+3057><U+3002><U+5C02><U+9580><U+5B66><U+751F><U+3002>Zepp Tokyo<U+4F59><U+97FB><U+3002><U+7121><U+8EE2><U+5730><U+96F7><U+3067><U+3059><U+3002><U+5DE6><U+8033><U+306F><U+805E><U+3053><U+3048><U+307E><U+305B><U+3093><U+304C><U+4ECA><U+65E5><U+3082><U+79C1><U+306F><U+5143><U+6C17><U+3067><U+3059><U+3002><U+56FD><U+8A66><U+63A7><U+3048><U+4F8D><U+306A><U+306E><U+3067><U+30E9><U+30A4><U+30D6><U+6E1B><U+3089><U+3057><U+307E><U+3059><U+3002> #<U+307D><U+3088><U+30EC><U+30DD> <U+8CEA><U+554F><U+7BB1><U+3082><U+3042><U+308B><U+3088>https://peing.net/ja/burnout120?event=0","http://twpf.jp/burnout120",FALSE,247,319,15,70502,159498,2017-08-02 09:53:14,FALSE,,,,"https://pbs.twimg.com/profile_banners/892684706822602752/1559058279","","http://pbs.twimg.com/profile_images/1223012850811060224/pupZ9tGW_normal.jpg"
"x843860042034167808","x1321764655224770560",2020-10-29 10:43:45,"ExStitchh","@quinnynniup Pensar en que en algún momento podré volver a dormir","Twitter for iPhone",52,"x1321764249933352960","x71282486","quinnynniup",FALSE,FALSE,0,0,0,0,,,,,,,,,,,,,,"x71282486","quinnynniup","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ExStitchh/status/1321764655224770560","Ex-Titch","San Roque, España","Por mucho que trabaje en otras ciudades, mazo madrileño y mazo getafense. El <U+0001F3BE>,el <U+0001F3D0> y el <U+0001F3CB><U+0001F3FB><U+200D><U+2642><U+FE0F> son mi pasion http://instagram.com/enrilillo/?hl=TvQk8iWF04…","https://curiouscat.me/ExStitchh",FALSE,349,307,2,40239,86735,2017-03-20 16:21:27,FALSE,,,,"https://pbs.twimg.com/profile_banners/843860042034167808/1515266162","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1287323861709709312/OH-IZmsD_normal.jpg"
"x1320351453462970370","x1321764655228981248",2020-10-29 10:43:45,"Ai_rspace89","@Summer98768961 <U+0E42><U+0E16><U+0E16><U+0E16>","Twitter for Android",4,"x1321764277405982720","x1221384078898814976","Summer98768961",FALSE,FALSE,0,0,0,0,,,,,,,,,,,,,,"x1221384078898814976","Summer98768961","th",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Ai_rspace89/status/1321764655228981248","<U+7A7A><U+57DF>",,"<U+0E0A><U+0E37><U+0E48><U+0E2D> <U+0E19><U+0E48><U+0E32><U+0E19><U+0E1F><U+0E49><U+0E32><U+0001F30C><U+0001F30C>",,FALSE,26,74,0,99,102,2020-10-25 13:09:15,FALSE,,,,"https://pbs.twimg.com/profile_banners/1320351453462970370/1603631467","","http://pbs.twimg.com/profile_images/1321747177345966082/OQiuZKql_normal.jpg"
"x328344557","x1321764655207837699",2020-10-29 10:43:45,"KanagawaKenichi","@nyaganosan <U+306A><U+3093><U+305E><U+FF1F><U+3053><U+306E><U+304A><U+9152>!<U+FF1F>","Twitter for iPhone",10,"x1321754543340744705","x2435507774","nyaganosan",FALSE,FALSE,0,0,0,0,,,,,,,,,,,,,,"x2435507774","nyaganosan","ja",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/KanagawaKenichi/status/1321764655207837699","<U+795E><U+5948><U+5DDD><U+5EFA><U+4E00>","<U+6A2A><U+6D5C>","<U+65E5><U+672C><U+9152><U+5927><U+597D><U+304D><U+30DE><U+30F3><U+3067><U+3059><U+3002>40<U+6B73><U+4EE3><U+7537><U+5B50><U+3002><U+6700><U+8FD1><U+306F><U+30EF><U+30A4><U+30F3><U+3082><U+5927><U+597D><U+304D><U+3002><U+65E5><U+672C><U+9152><U+3092><U+6C17><U+8EFD><U+306B><U+697D><U+3057><U+304F><U+98F2><U+3093><U+3067><U+3082><U+3089><U+3048><U+308B><U+3088><U+3046><U+3001><U+65E5><U+672C><U+9152><U+52C9><U+5F37><U+4F1A><U+4E3B><U+50AC><U+3057><U+3066><U+3044><U+307E><U+3059><U+3002><U+30AA><U+30BF><U+30AF><U+306A><U+306E><U+3067><U+30A2><U+30CB><U+30E1><U+3082><U+6620><U+753B><U+3082><U+597D><U+304D><U+3002>FGO<U+5927><U+597D><U+304D><U+3002><U+307E><U+308A><U+3048><U+5B9F><U+9A13><U+5BA4><U+30E1><U+30F3><U+30D0><U+30FC><U+3002><U+30B9><U+30DE><U+30DB><U+5BB6><U+8A08><U+7C3F>&<U+30AD><U+30E3><U+30C3><U+30B7><U+30E5><U+30EC><U+30B9>&<U+6295><U+8CC7><U+4FE1><U+8A17><U+7A4D><U+7ACB><U+63A8><U+9032><U+6D3E><U+3002><U+300C><U+795E><U+5948><U+5DDD><U+5EFA><U+4E00><U+306E><U+304A><U+9152><U+30D6><U+30ED><U+30B0><U+300D><U+904B><U+55B6><U+4E2D><U+3002><U+304A><U+4ED5><U+4E8B><U+52DF><U+96C6><U+4E2D><U+3067>~<U+3059><U+3002>","http://www.osakemirai.com",FALSE,3651,3355,64,30287,22634,2011-07-03 05:47:18,FALSE,,,,"https://pbs.twimg.com/profile_banners/328344557/1450353739","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1257143500098793472/p2VbQ8FJ_normal.jpg"
